"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-25,4,2017-03-25,2.58540279847801,0.01,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.62038612770529,0.025,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.66175628593166,0.05,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.13227251909812,0.1,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.44520743138593,0.15,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.61967962760125,0.2,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.82129203271813,0.25,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.00980747943243,0.3,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.12503677159036,0.35,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.20637140471607,0.4,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.33186357755734,0.45,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.4687527631589,0.5,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.65974587862345,0.55,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.75424034010426,0.6,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.84783845159567,0.65,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,5.06000061359799,0.7,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,5.18251874399369,0.75,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,5.38777726746129,0.8,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,5.71044918168738,0.85,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,6.05378294087483,0.9,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,6.51751966502417,0.95,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,7.14728969959098,0.975,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,7.75973364349359,0.99,"ili perc","quantile"
