"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-02,4,2016-01-30,1.35264183751013,0.01,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,1.46215764567553,0.025,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,1.60510777298148,0.05,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,1.77667200152378,0.1,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,1.86321045565534,0.15,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.04968528853934,0.2,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.15674882992107,0.25,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.2472153516118,0.3,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.38742450340565,0.35,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.48391504690525,0.4,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.59319512324213,0.45,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.68636122735781,0.5,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.77302575271694,0.55,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.86440479706981,0.6,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.91435472379889,0.65,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,2.98392689136495,0.7,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,3.0944284870766,0.75,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,3.22843383244582,0.8,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,3.38403628976352,0.85,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,3.62711792391428,0.9,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,3.75928006060076,0.95,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,4.10187602809901,0.975,"ili perc","quantile"
"US National",2016-01-02,4,2016-01-30,4.44493355945093,0.99,"ili perc","quantile"
