"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-12-26,4,2016-01-23,1.23010892455072,0.01,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.5605814548462,0.025,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.73784791760082,0.05,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,1.84967026486894,0.1,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.13191075790415,0.15,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.21426982966793,0.2,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.32266974505576,0.25,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.46559750278789,0.3,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.52206623075913,0.35,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.60867995266343,0.4,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.69231404846077,0.45,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.76063739377293,0.5,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.83094103113574,0.55,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.88041383656062,0.6,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.9376555990225,0.65,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.09526292197392,0.7,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.38805906923014,0.75,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.58036784513044,0.8,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.7837018074675,0.85,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.32900022400805,0.9,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.89778252545404,0.95,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,5.47201934130399,0.975,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,6.04203006733662,0.99,"ili perc","quantile"
