"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-03-18,4,2017-04-15,1.36227397268018,0.01,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.46591534011401,0.025,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.05462112661056,0.05,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.21049427553512,0.1,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.27207486168116,0.15,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.40343157600664,0.2,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.54166428318747,0.25,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.63099910460737,0.3,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.71161488893095,0.35,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.7930586703976,0.4,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.8902700520433,0.45,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.94552034926436,0.5,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.06832070308816,0.55,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.22183916821294,0.6,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.42190804454887,0.65,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.55238173188976,0.7,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.68583560529371,0.75,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.76894032365469,0.8,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.96521390273645,0.85,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,4.11783346396884,0.9,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,4.51756028418889,0.95,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,4.80484278673188,0.975,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,5.16868738813071,0.99,"ili perc","quantile"
