"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-11-07,4,2015-12-05,0.645690782503064,0.01,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,0.707101197204559,0.025,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,0.766670243471908,0.05,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,0.885674894574989,0.1,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,0.974183502042102,0.15,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.11097628133909,0.2,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.18649052422539,0.25,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.21979090272188,0.3,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.27913968707942,0.35,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.32484229492769,0.4,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.39697278638198,0.45,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.46826134248978,0.5,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.55385745349392,0.55,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.66646837238394,0.6,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.6958697266633,0.65,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.76926277344735,0.7,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.82520107121524,0.75,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.89914060281472,0.8,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,1.97573792359814,0.85,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,2.09189790873651,0.9,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,2.41744144812166,0.95,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,2.48107790539309,0.975,"ili perc","quantile"
"US National",2015-11-07,4,2015-12-05,2.92833284457793,0.99,"ili perc","quantile"
