"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-23,4,2016-02-20,1.09846593585814,0.01,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.12083032799921,0.025,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.35114926421581,0.05,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.49927463683289,0.1,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.7017874298962,0.15,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.76786576342359,0.2,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.83272208589339,0.25,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.87417949448906,0.3,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,1.95966967486501,0.35,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.01641721281979,0.4,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.1440724868766,0.45,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.31595182388605,0.5,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.38379108028825,0.55,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.42253987208885,0.6,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.5162175535422,0.65,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.59284875890401,0.7,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.71811851687329,0.75,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,2.83537175763789,0.8,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,3.0950447135692,0.85,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,3.23973164558294,0.9,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,4.13531080398841,0.95,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,4.39316233748532,0.975,"ili perc","quantile"
"US National",2016-01-23,4,2016-02-20,5.41697560845716,0.99,"ili perc","quantile"
