"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-11-28,4,2015-12-26,0.825734470656353,0.01,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,0.936791107645111,0.025,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.20505132210421,0.05,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.44527319576748,0.1,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.64193626663417,0.15,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.73154665853353,0.2,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.81966611679777,0.25,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.86322375989298,0.3,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.92042150080529,0.35,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,1.96753446372089,0.4,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.03568768043419,0.45,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.16194380337395,0.5,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.24442628128953,0.55,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.32516565993541,0.6,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.54321921044541,0.65,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.67291080283262,0.7,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.75419129825047,0.75,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,2.89677786219741,0.8,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,3.07710059329141,0.85,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,3.19358766901495,0.9,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,3.39182772979841,0.95,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,4.13917727704383,0.975,"ili perc","quantile"
"US National",2015-11-28,4,2015-12-26,5.88892143880293,0.99,"ili perc","quantile"
