"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-04-09,4,2016-05-07,0.755890445532485,0.01,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.834214124970867,0.025,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.992164079701367,0.05,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.20231769743289,0.1,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.26793814818605,0.15,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.39697807984633,0.2,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.45502390573823,0.25,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.52427480033225,0.3,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.58172405215653,0.35,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.61340197472402,0.4,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.71748538045589,0.45,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.7603571310962,0.5,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.79052866821664,0.55,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.85345589816254,0.6,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.92835569126204,0.65,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.9800869012957,0.7,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.04803833602649,0.75,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.16527728476578,0.8,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.25292163698193,0.85,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.39030668099236,0.9,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.88536543174046,0.95,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,3.44583543627307,0.975,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,4.12423175647049,0.99,"ili perc","quantile"
