"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-08,4,2017-05-06,0.76700258004542,0.01,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,0.89388180197424,0.025,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.11751268408154,0.05,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.26159015215787,0.1,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.43354445576294,0.15,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.62340992961736,0.2,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.71225122759592,0.25,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.76405546015185,0.3,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.88461865390312,0.35,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,1.97851020004174,0.4,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.05395585841804,0.45,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.12943313558016,0.5,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.16334396827682,0.55,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.24102484745488,0.6,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.31599566249252,0.65,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.39523266394184,0.7,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.51115065138898,0.75,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.68341192767289,0.8,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.76825751585608,0.85,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,2.92585173440439,0.9,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,3.19856722331712,0.95,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,3.27349128127227,0.975,"ili perc","quantile"
"US National",2017-04-08,4,2017-05-06,3.45880133189925,0.99,"ili perc","quantile"
