"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-10-29,4,2016-11-26,0.650632169685828,0.01,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,0.729654680684529,0.025,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,0.78556724259929,0.05,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,0.874907043028161,0.1,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.00842123473426,0.15,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.1147541252795,0.2,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.18907865398226,0.25,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.24934113172118,0.3,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.35502674625806,0.35,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.39469849312231,0.4,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.47597123389968,0.45,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.58856102526127,0.5,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.69610588715715,0.55,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.74184807836161,0.6,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.79624462420256,0.65,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.85998205399101,0.7,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.90877439325228,0.75,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.96549293841312,0.8,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.04971854486083,0.85,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.15778639322469,0.9,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.3970973429078,0.95,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.81055706500852,0.975,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,3.0206219164937,0.99,"ili perc","quantile"
