"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-19,4,2016-12-17,0.816755545095858,0.01,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,0.829339135991013,0.025,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,0.909095401724311,0.05,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.09862594398501,0.1,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.18064075753668,0.15,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.2612325364124,0.2,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.38783653498813,0.25,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.43903688370897,0.3,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.50797309358444,0.35,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.56175986264941,0.4,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.64941198130837,0.45,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.68896922446413,0.5,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.774928047626,0.55,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.86181629667264,0.6,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.94706384866957,0.65,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,1.98764704596413,0.7,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,2.10498963837329,0.75,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,2.24091352041675,0.8,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,2.40936919291591,0.85,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,2.77270786823242,0.9,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,3.07467148899462,0.95,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,3.27189157225557,0.975,"ili perc","quantile"
"US National",2016-11-19,4,2016-12-17,3.31781666779345,0.99,"ili perc","quantile"
