"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-12-10,4,2017-01-07,0.951444922390601,0.01,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.01515973977205,0.025,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.05840768612528,0.05,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.19161600785289,0.1,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.31255334430291,0.15,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.49308724541779,0.2,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.55465530742268,0.25,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.73017182176934,0.3,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.81177809492515,0.35,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.88981780260035,0.4,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.94981156059861,0.45,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.04452484002264,0.5,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.16922118453895,0.55,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.22007407145621,0.6,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.26814774225032,0.65,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.35741951321112,0.7,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.44803937666948,0.75,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.72213365120649,0.8,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.91544435541271,0.85,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.99874413691714,0.9,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.69752932356116,0.95,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.93464282093922,0.975,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,5.79422510738007,0.99,"ili perc","quantile"
