"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-01-14,4,2017-02-11,1.64784696061776,0.01,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,1.88800296637628,0.025,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.09669973459679,0.05,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.25732254926318,0.1,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.49280546965613,0.15,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.61899799642907,0.2,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.68737793472712,0.25,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.76403791552676,0.3,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.8621159672699,0.35,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,2.94903750770087,0.4,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.03651933199176,0.45,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.08437149548458,0.5,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.17061876522143,0.55,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.31010251781557,0.6,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.39782435477013,0.65,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.50265425006733,0.7,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.66630018883318,0.75,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.72247456546886,0.8,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,3.88128865261579,0.85,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.09574882728331,0.9,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.35982023798916,0.95,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,4.9263270129273,0.975,"ili perc","quantile"
"US National",2017-01-14,4,2017-02-11,5.60165173480464,0.99,"ili perc","quantile"
