"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2017-04-15,4,2017-05-13,0.251761538180394,0.01,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,0.592841130660922,0.025,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,0.699527563490362,0.05,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,0.778529364532532,0.1,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,0.853634358427117,0.15,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,0.94544831069156,0.2,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.074935043036,0.25,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.15368919843844,0.3,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.2010943117556,0.35,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.22647729887633,0.4,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.2683372331908,0.45,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.33548895040641,0.5,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.40131410396899,0.55,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.48111934522223,0.6,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.55538503818953,0.65,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.66032638234498,0.7,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.74822661908236,0.75,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.82388233916721,0.8,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,1.91860161508888,0.85,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,2.07733386147509,0.9,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,2.21164109181217,0.95,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,2.65936466171106,0.975,"ili perc","quantile"
"HHS Region 3",2017-04-15,4,2017-05-13,3.10148266052557,0.99,"ili perc","quantile"
