"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2015-11-28,4,2015-12-26,0.982432447915104,0.01,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.12442190197996,0.025,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.18523649880509,0.05,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.36207114093361,0.1,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.43342415256788,0.15,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.49101235415252,0.2,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.62567868090163,0.25,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.73280625391456,0.3,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.83499895203176,0.35,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.89235031870672,0.4,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,1.97632388722766,0.45,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.12123416639711,0.5,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.17749156728692,0.55,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.32284771242189,0.6,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.46756096098647,0.65,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.57095650226286,0.7,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.71882035465062,0.75,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,2.85641356535566,0.8,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,3.04789223845206,0.85,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,3.31776953482646,0.9,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,3.68484439290583,0.95,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,4.08569358702011,0.975,"ili perc","quantile"
"HHS Region 4",2015-11-28,4,2015-12-26,4.42018451447344,0.99,"ili perc","quantile"
