"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-11-19,4,2016-12-17,0.651274815633582,0.01,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,0.812335426402848,0.025,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,0.981100620158022,0.05,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.1183610740277,0.1,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.2371974701675,0.15,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.28442505725903,0.2,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.37432698103903,0.25,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.44504723781403,0.3,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.52167030407732,0.35,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.59775015135776,0.4,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.62645201151129,0.45,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.71495001373137,0.5,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.74544087664336,0.55,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.83596957533589,0.6,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,1.99461273922434,0.65,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,2.11191028715693,0.7,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,2.26457190834715,0.75,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,2.37405376406535,0.8,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,2.51605380024784,0.85,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,2.89393934220573,0.9,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,3.45449408420811,0.95,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,3.53940467960826,0.975,"ili perc","quantile"
"HHS Region 3",2016-11-19,4,2016-12-17,4.16978525007835,0.99,"ili perc","quantile"
