"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2015-12-12,4,2016-01-09,0.623301479623741,0.01,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,0.780016274222589,0.025,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,0.873630387039942,0.05,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.0053253223721,0.1,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.08261791234993,0.15,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.15889742817996,0.2,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.23417561605022,0.25,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.29133880831981,0.3,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.4541423466289,0.35,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.48975614079517,0.4,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.54928268536471,0.45,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.57081674911884,0.5,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.64157134068391,0.55,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.72867075437054,0.6,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.78150822794789,0.65,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.84524541622878,0.7,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.88422058177096,0.75,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,1.95845072301487,0.8,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,2.1413833355193,0.85,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,2.35013636768706,0.9,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,2.63009842403055,0.95,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,2.83060201515634,0.975,"ili perc","quantile"
"HHS Region 4",2015-12-12,4,2016-01-09,3.81879248893898,0.99,"ili perc","quantile"
