"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2015-10-24,4,2015-11-21,0.445325324059378,0.01,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.52881610383208,0.025,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.554414027604818,0.05,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.722372675554067,0.1,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.81623520755825,0.15,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.889635053960625,0.2,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.933798008196895,0.25,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,0.993647270213052,0.3,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.02792777942399,0.35,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.05012952827312,0.4,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.11581662955246,0.45,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.17161817856328,0.5,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.24505129935802,0.55,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.32315295046627,0.6,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.41151002757376,0.65,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.50237203755002,0.7,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.66977455391217,0.75,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.75869641554084,0.8,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,1.95322899848267,0.85,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,2.1843420947001,0.9,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,2.58541262433316,0.95,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,2.90775596211726,0.975,"ili perc","quantile"
"HHS Region 4",2015-10-24,4,2015-11-21,3.10634705760324,0.99,"ili perc","quantile"
