"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-12-03,4,2016-12-31,0.830454280827135,0.01,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,0.981126506422562,0.025,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.11176906336457,0.05,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.23090200066477,0.1,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.32663478393598,0.15,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.40465940390144,0.2,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.54865381598871,0.25,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.65660566079859,0.3,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.72766332586694,0.35,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.7654238680604,0.4,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.82466973852367,0.45,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.85119131673715,0.5,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.89886759241972,0.55,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,1.94068035977767,0.6,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.01315357043384,0.65,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.11454904013676,0.7,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.24479241242064,0.75,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.3403962196991,0.8,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.53743314312666,0.85,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,2.60306726930461,0.9,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,3.22712118172132,0.95,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,3.93565508926046,0.975,"ili perc","quantile"
"HHS Region 3",2016-12-03,4,2016-12-31,4.37520274233992,0.99,"ili perc","quantile"
