"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-02-27,4,2016-03-26,0.276766762284223,0.01,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,0.984050749888796,0.025,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.09336283762231,0.05,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.31019172842888,0.1,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.44402300814698,0.15,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.56386366381882,0.2,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.75172735562471,0.25,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.7857205756886,0.3,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.83581453384181,0.35,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.8659611892452,0.4,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,1.93587110242659,0.45,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.00113231468265,0.5,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.10604448744796,0.55,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.19685498340234,0.6,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.31841745505896,0.65,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.43762402588951,0.7,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.50910642472708,0.75,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.71554805486306,0.8,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,2.98419799095326,0.85,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,3.13988435840066,0.9,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,3.32316171501778,0.95,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,3.51972747095513,0.975,"ili perc","quantile"
"HHS Region 3",2016-02-27,4,2016-03-26,3.81483243896723,0.99,"ili perc","quantile"
