"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2017-02-25,4,2017-03-25,1.92353997208101,0.01,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,1.96825966202076,0.025,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,2.33270216067781,0.05,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,2.60244717870231,0.1,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.04512976098081,0.15,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.21809494196269,0.2,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.27913799177375,0.25,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.39537262869633,0.3,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.53693718555694,0.35,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.62636108391173,0.4,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.79774268385941,0.45,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,3.89097703648689,0.5,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.03621645038306,0.55,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.19993166622305,0.6,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.37529195172799,0.65,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.57704531527811,0.7,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.89306441949405,0.75,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,4.99961489728512,0.8,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,5.2509627913305,0.85,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,5.68347430531992,0.9,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,6.15283877883089,0.95,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,6.73889321983182,0.975,"ili perc","quantile"
"HHS Region 3",2017-02-25,4,2017-03-25,7.54325158963905,0.99,"ili perc","quantile"
