"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2017-03-04,4,2017-04-01,1.15739756844229,0.01,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,1.3581526204227,0.025,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,1.54948485611913,0.05,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,1.84291367664703,0.1,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,1.88614173459877,0.15,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,1.99682367975076,0.2,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.1147253410622,0.25,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.21773033955802,0.3,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.27111687661643,0.35,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.36207019739783,0.4,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.39069643205817,0.45,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.46080080356077,0.5,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.62909364967933,0.55,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.70429339304398,0.6,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.80362673596306,0.65,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,2.98284440051432,0.7,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,3.05012482104769,0.75,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,3.22963605696632,0.8,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,3.52043676568667,0.85,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,3.83707746233437,0.9,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,4.10978479602143,0.95,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,4.38735456010136,0.975,"ili perc","quantile"
"HHS Region 3",2017-03-04,4,2017-04-01,4.53479063719925,0.99,"ili perc","quantile"
