"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2015-11-21,4,2015-12-19,0.825360994412098,0.01,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,0.8645383528358,0.025,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,0.956315230582513,0.05,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.02016375405338,0.1,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.09854217472224,0.15,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.21901929704604,0.2,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.30188649442676,0.25,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.38342662881263,0.3,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.51714554501561,0.35,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.54945204317469,0.4,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.59663263045032,0.45,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.70318487723359,0.5,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.76431393991874,0.55,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.85703171223772,0.6,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.92863334906408,0.65,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,1.99668140082384,0.7,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,2.10889267537923,0.75,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,2.25129103210239,0.8,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,2.46723562399233,0.85,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,2.93271264438987,0.9,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,3.14413808430144,0.95,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,3.78315629306789,0.975,"ili perc","quantile"
"HHS Region 4",2015-11-21,4,2015-12-19,4.0596677410157,0.99,"ili perc","quantile"
