"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2016-01-02,4,2016-01-30,0.494581930774675,0.01,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,0.536762926706534,0.025,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,0.693592585113139,0.05,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,0.944345972339107,0.1,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.06524755636539,0.15,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.2678939841682,0.2,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.31354277925033,0.25,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.38239783575132,0.3,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.45866226404424,0.35,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.52232714152967,0.4,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.56413165347236,0.45,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.60974213557248,0.5,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.74130210787491,0.55,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.7811529663569,0.6,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.86608788682086,0.65,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,1.95288913766809,0.7,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,2.07447348547891,0.75,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,2.22422188370225,0.8,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,2.33254804607137,0.85,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,2.53893841233648,0.9,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,3.04910073967598,0.95,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,3.11234225485952,0.975,"ili perc","quantile"
"HHS Region 4",2016-01-02,4,2016-01-30,3.25659808099946,0.99,"ili perc","quantile"
