"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-01-23,4,2016-02-20,0.308693994343698,0.01,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,0.772542762538059,0.025,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.04738371793715,0.05,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.22156935233783,0.1,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.38636562019869,0.15,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.57623712544561,0.2,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.64561322025088,0.25,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.83408370527405,0.3,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.88401512740466,0.35,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.94814342626983,0.4,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,1.99128902853645,0.45,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.10137855995729,0.5,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.18047774547865,0.55,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.35059336499218,0.6,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.45784674051228,0.65,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.48870269018657,0.7,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.67871100548977,0.75,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,2.87903581957735,0.8,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,3.10848240682384,0.85,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,3.44483687693015,0.9,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,4.44510204577953,0.95,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,5.05683004710279,0.975,"ili perc","quantile"
"HHS Region 3",2016-01-23,4,2016-02-20,5.53957695783325,0.99,"ili perc","quantile"
