"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-02-13,4,2016-03-12,0.439029660312314,0.01,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,0.52381040637153,0.025,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,0.683849952796942,0.05,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,0.86231528612281,0.1,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.05525250321369,0.15,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.19689361710111,0.2,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.24228288716293,0.25,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.29275359377498,0.3,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.3352059570752,0.35,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.39919984179782,0.4,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.47126356413634,0.45,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.55429439856081,0.5,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.65156013445726,0.55,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.70130385902251,0.6,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.81026691840675,0.65,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.87667804394555,0.7,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,1.9397532393894,0.75,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,2.07673544515014,0.8,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,2.19725755348333,0.85,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,2.3109651033374,0.9,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,2.84764951455105,0.95,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,3.20461064886279,0.975,"ili perc","quantile"
"HHS Region 3",2016-02-13,4,2016-03-12,3.98692980156444,0.99,"ili perc","quantile"
