"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2016-01-09,4,2016-02-06,0.473785402107084,0.01,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,0.550339401984002,0.025,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,0.70045508742992,0.05,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,0.819722103235392,0.1,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,0.897978560796808,0.15,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,0.956549623311068,0.2,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.01299165543208,0.25,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.07197915126791,0.3,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.14727236563691,0.35,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.20085985882144,0.4,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.23288768180464,0.45,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.28485712041385,0.5,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.36198767169579,0.55,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.421226618585,0.6,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.48127776638247,0.65,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.53652844682326,0.7,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.66887994333095,0.75,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.79189658775413,0.8,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,1.87316236071822,0.85,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,2.0105671985973,0.9,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,2.19639601703943,0.95,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,2.64770185208562,0.975,"ili perc","quantile"
"HHS Region 4",2016-01-09,4,2016-02-06,2.94080034768893,0.99,"ili perc","quantile"
