"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 4",2015-11-07,4,2015-12-05,0.590048783691368,0.01,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,0.609311593845282,0.025,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,0.675078571829322,0.05,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,0.886512539395596,0.1,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,0.952011992584284,0.15,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.03908785456195,0.2,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.10892291679724,0.25,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.15648067305604,0.3,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.19437325123537,0.35,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.30281631592973,0.4,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.34724286919563,0.45,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.4058012735832,0.5,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.47412961333566,0.55,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.51588956091761,0.6,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.62311154428301,0.65,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.70984098124297,0.7,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.74797731326898,0.75,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.86657547570553,0.8,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,1.99215101753799,0.85,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,2.11851450143367,0.9,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,2.43672681537948,0.95,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,2.67827789523731,0.975,"ili perc","quantile"
"HHS Region 4",2015-11-07,4,2015-12-05,2.92181309797305,0.99,"ili perc","quantile"
