"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-11-12,4,2016-12-10,0.651748879037086,0.01,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,0.801487951419088,0.025,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,0.939034102620639,0.05,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.08232997789015,0.1,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.22853320012998,0.15,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.33570539769931,0.2,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.40676946520957,0.25,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.46779517798936,0.3,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.53859252915816,0.35,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.66206934312706,0.4,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.71537245394784,0.45,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.73360974471971,0.5,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.79132525677833,0.55,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.89168418758182,0.6,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,1.94547853729885,0.65,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.03747366394877,0.7,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.1033479935231,0.75,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.28791723308048,0.8,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.39486697461781,0.85,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.60079974474456,0.9,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,2.82446555671984,0.95,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,3.41595646701466,0.975,"ili perc","quantile"
"HHS Region 3",2016-11-12,4,2016-12-10,3.7147948931505,0.99,"ili perc","quantile"
