"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-03-05,4,2016-04-02,1.15517430579509,0.01,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.37153658541103,0.025,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.39519922171698,0.05,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.50551147733615,0.1,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.55475356073594,0.15,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.6673633259221,0.2,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.78697349107527,0.25,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.87204189538752,0.3,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,1.96517037645946,0.35,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.06330890651906,0.4,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.25040496116149,0.45,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.31877291219023,0.5,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.39086077971832,0.55,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.49582278216809,0.6,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.60717403070834,0.65,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.83581142044616,0.7,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,2.97731083979762,0.75,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,3.0761788974928,0.8,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,3.46567747857201,0.85,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,3.872581679202,0.9,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,4.38845969768355,0.95,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,4.92301871466183,0.975,"ili perc","quantile"
"HHS Region 3",2016-03-05,4,2016-04-02,5.90658804191438,0.99,"ili perc","quantile"
