"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-12-31,4,2017-01-28,1.98519153165466,0.01,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.04927183088717,0.025,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.12581284362338,0.05,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.39762023557136,0.1,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.44435732503909,0.15,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.61348948054683,0.2,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.69559040874617,0.25,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.76889988314388,0.3,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.87231062365293,0.35,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,2.98703712298218,0.4,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.07562898899295,0.45,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.29127052165572,0.5,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.44756682342272,0.55,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.48267741139932,0.6,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.55865501918248,0.65,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.690757129823,0.7,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.74394605529762,0.75,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,3.91418647239953,0.8,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,4.27644940767981,0.85,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,4.82328911501914,0.9,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,5.45785131259694,0.95,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,6.03039350875062,0.975,"ili perc","quantile"
"HHS Region 3",2016-12-31,4,2017-01-28,6.54858927180343,0.99,"ili perc","quantile"
