"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-03-12,4,2016-04-09,1.49278386843475,0.01,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,1.72917072140342,0.025,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,1.91601134750021,0.05,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.02762054555764,0.1,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.14362642999085,0.15,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.28086836165083,0.2,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.38962641571123,0.25,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.43373431526025,0.3,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.47623046903635,0.35,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.61202800392714,0.4,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.68434724315689,0.45,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.8351317271045,0.5,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,2.96706944965847,0.55,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.02640865852914,0.6,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.10289235522249,0.65,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.30563708098276,0.7,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.47878984291214,0.75,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.62046857369584,0.8,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,3.88131672991444,0.85,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,4.22419629233867,0.9,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,5.56287708345683,0.95,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,6.0130026896705,0.975,"ili perc","quantile"
"HHS Region 3",2016-03-12,4,2016-04-09,6.32411599841145,0.99,"ili perc","quantile"
