"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2017-03-18,4,2017-04-15,1.20118352224174,0.01,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.33864643358753,0.025,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.47695000923623,0.05,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.63302070916674,0.1,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.74608998728537,0.15,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.8729878876117,0.2,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,1.94807761328248,0.25,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.06818191391194,0.3,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.15307009102031,0.35,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.25340700782513,0.4,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.37093470493998,0.45,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.40931093978863,0.5,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.46106254407955,0.55,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.6075597488971,0.6,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.67609312905249,0.65,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.7821865291549,0.7,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,2.91145311563436,0.75,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,3.10042840880432,0.8,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,3.41996155595235,0.85,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,3.82480020851151,0.9,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,4.37591848896833,0.95,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,5.39206306625421,0.975,"ili perc","quantile"
"HHS Region 3",2017-03-18,4,2017-04-15,7.34148171474242,0.99,"ili perc","quantile"
