"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2016-12-24,4,2017-01-21,0.50490499904925,0.01,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,0.944470881341755,0.025,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,1.07644675818868,0.05,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,1.53510544261233,0.1,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,1.77415821906943,0.15,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,1.94494231205987,0.2,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.09715354076476,0.25,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.29043611879408,0.3,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.41982576108763,0.35,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.56039969118593,0.4,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.65715663284543,0.45,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.73397297023745,0.5,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.83394945450688,0.55,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,2.93421306299537,0.6,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.01167595015899,0.65,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.15094070516639,0.7,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.30341388223915,0.75,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.40041581358068,0.8,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.54905538147963,0.85,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,3.71055747114877,0.9,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,4.29276704892947,0.95,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,4.72592000466332,0.975,"ili perc","quantile"
"HHS Region 3",2016-12-24,4,2017-01-21,4.91245266802804,0.99,"ili perc","quantile"
