"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 3",2017-04-29,4,2017-05-27,0.183432423458032,0.01,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.351491300491065,0.025,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.410877928513105,0.05,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.453497695289365,0.1,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.521423966046118,0.15,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.569199977654085,0.2,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.62734884005299,0.25,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.669175232021657,0.3,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.72690469452179,0.35,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.774738062445236,0.4,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.793654521122694,0.45,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.830662078443132,0.5,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.881124019663383,0.55,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.912490820210297,0.6,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,0.955937029078656,0.65,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.02522957798806,0.7,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.12328093254177,0.75,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.18715949632867,0.8,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.26702491172431,0.85,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.36594253015561,0.9,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.56673635858682,0.95,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,1.91261109378235,0.975,"ili perc","quantile"
"HHS Region 3",2017-04-29,4,2017-05-27,2.3209478097294,0.99,"ili perc","quantile"
