"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-25,4,2017-03-25,1.55993392943099,0.01,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,1.67892752462088,0.025,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,1.97261014066381,0.05,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.1691404943885,0.1,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.33272071341023,0.15,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.40334510245976,0.2,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.47460669117221,0.25,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.53321519476872,0.3,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.607753090551,0.35,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.64531680556939,0.4,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.66126857320047,0.45,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.71766624293999,0.5,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.79903121081057,0.55,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.83856015887643,0.6,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.89268904161721,0.65,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,2.98465587163308,0.7,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.07758072128813,0.75,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.14442975368066,0.8,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.33367175345664,0.85,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.51520496603583,0.9,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.77412025029054,0.95,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,3.93982693215653,0.975,"ili perc","quantile"
"US National",2017-02-25,4,2017-03-25,4.03401651335046,0.99,"ili perc","quantile"
