"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-26,4,2016-12-24,1.59614970859947,0.01,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.62775399458251,0.025,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.74921652942934,0.05,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,1.8811757081511,0.1,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.00139568956355,0.15,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.0990037231232,0.2,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.2428477363904,0.25,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.28471043053132,0.3,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.43210011552181,0.35,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.48113557022308,0.4,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.55975991624861,0.45,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.60177322170993,0.5,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.65281692622878,0.55,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.72906777955839,0.6,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.78800063699104,0.65,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.85990204433997,0.7,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,2.92325799489977,0.75,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.0024671033295,0.8,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.10203177999639,0.85,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.20170019230124,0.9,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.45691893574439,0.95,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.61313413345653,0.975,"ili perc","quantile"
"US National",2016-11-26,4,2016-12-24,3.94117030410069,0.99,"ili perc","quantile"
