"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-10-24,4,2015-11-21,0.829982750397796,0.01,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.03262811180494,0.025,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.14444045487452,0.05,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.36471826575779,0.1,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.42593307111553,0.15,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.48545810769983,0.2,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.51469677648982,0.25,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.60186007054358,0.3,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.68416782513391,0.35,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.71870518221044,0.4,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.74250299665838,0.45,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.78745247514633,0.5,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.89030474941477,0.55,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.93990899603761,0.6,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,1.97641931426571,0.65,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.03627316016387,0.7,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.07753817289082,0.75,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.221375183966,0.8,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.32179781998781,0.85,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.44657150645243,0.9,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,2.66266430120294,0.95,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,3.22900160869297,0.975,"ili perc","quantile"
"US National",2015-10-24,4,2015-11-21,3.91602118651605,0.99,"ili perc","quantile"
