"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-09,4,2016-02-06,1.12382841176503,0.01,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.24242623726446,0.025,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.41916754097129,0.05,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.62626736726704,0.1,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.68136459486885,0.15,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.80245140244754,0.2,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.85217059037922,0.25,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.96003176227894,0.3,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.02341093763075,0.35,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.07640162366849,0.4,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.12677146375305,0.45,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.18706440274798,0.5,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.28101290093615,0.55,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.34312965762873,0.6,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.36132766218161,0.65,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.44478347395742,0.7,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.5751982406252,0.75,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.65913105691402,0.8,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.80033574036629,0.85,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.92945407521344,0.9,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,3.36360549254807,0.95,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,3.5078397898282,0.975,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,3.6295585289058,0.99,"ili perc","quantile"
