"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-10-31,4,2015-11-28,1.03522599096358,0.01,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.0675313188315,0.025,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.11725334382579,0.05,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.33529728855262,0.1,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.38635760222721,0.15,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.43689758554109,0.2,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.48356688828736,0.25,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.599433707266,0.3,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.66688736352742,0.35,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.72330768306885,0.4,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.76282032415335,0.45,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.79885160257312,0.5,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.84766558223433,0.55,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.90691455389219,0.6,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.95175259984976,0.65,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.04941381893657,0.7,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.13099453524103,0.75,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.22053347237712,0.8,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.27746505168892,0.85,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.54160843935205,0.9,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.82388821454509,0.95,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,3.40273531145662,0.975,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,3.55039248125051,0.99,"ili perc","quantile"
