"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-04-09,4,2016-05-07,0.633646565999105,0.01,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.670858046124349,0.025,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.781114361482554,0.05,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.930349148993515,0.1,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,0.991300626856582,0.15,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.06322734868297,0.2,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.14247355163743,0.25,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.18933227240488,0.3,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.2437511851879,0.35,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.28253299631917,0.4,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.33513354809464,0.45,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.35517257081734,0.5,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.38924664820575,0.55,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.42916538672072,0.6,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.4852927415682,0.65,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.53490169407561,0.7,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.6330296336975,0.75,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.6852043306551,0.8,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.7362164412466,0.85,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,1.84712320772323,0.9,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.05328367581343,0.95,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.21003082565803,0.975,"ili perc","quantile"
"US National",2016-04-09,4,2016-05-07,2.25711803468808,0.99,"ili perc","quantile"
