"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-02-27,4,2016-03-26,1.21317642428799,0.01,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.26119671034996,0.025,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.43098390033616,0.05,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.52882009531644,0.1,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.6861623712645,0.15,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.79196157959744,0.2,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.8248082899594,0.25,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.8560657951537,0.3,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,1.95369281027759,0.35,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.04131057837682,0.4,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.09953432220046,0.45,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.15233163659412,0.5,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.17137242069087,0.55,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.21248004652456,0.6,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.3748753049168,0.65,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.49542365589387,0.7,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.64161139392285,0.75,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.71993546541959,0.8,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.76087035143827,0.85,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,2.89449852884301,0.9,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.01219163573388,0.95,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,3.17226404481533,0.975,"ili perc","quantile"
"US National",2016-02-27,4,2016-03-26,4.02519502780488,0.99,"ili perc","quantile"
