"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-10-29,4,2016-11-26,1.01462943025994,0.01,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.10937874205412,0.025,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.20015204211166,0.05,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.31755172376014,0.1,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.3605247261605,0.15,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.41020639150131,0.2,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.51006077026702,0.25,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.56967449387304,0.3,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.61538510885201,0.35,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.6687266913985,0.4,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.70779643863267,0.45,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.79613857521803,0.5,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.89917488951464,0.55,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.92912418969795,0.6,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,1.97617642995353,0.65,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.03902524602902,0.7,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.10451188352591,0.75,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.17848426245799,0.8,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.28147824761692,0.85,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.4271792679777,0.9,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.74022742676856,0.95,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,2.9963685594871,0.975,"ili perc","quantile"
"US National",2016-10-29,4,2016-11-26,3.05702240342202,0.99,"ili perc","quantile"
