"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-04-23,4,2016-05-21,0.533928120452467,0.01,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,0.588534915639587,0.025,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,0.68782170419191,0.05,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,0.930988915976628,0.1,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.01567118723534,0.15,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.03307275834457,0.2,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.2095846284153,0.25,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.25732130333521,0.3,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.2766698420329,0.35,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.3445327259083,0.4,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.40230426852486,0.45,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.44220528082812,0.5,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.47115516021295,0.55,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.50240367348115,0.6,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.52063671554412,0.65,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.56037064930517,0.7,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.62695977832271,0.75,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.68814558959055,0.8,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.76231729002109,0.85,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,1.88223214096093,0.9,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,2.16487370205979,0.95,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,2.25356589843028,0.975,"ili perc","quantile"
"US National",2016-04-23,4,2016-05-21,2.31200798332366,0.99,"ili perc","quantile"
