"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-12-26,4,2016-01-23,1.65268440600481,0.01,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.07373346569516,0.025,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.17603336488205,0.05,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.31922648766489,0.1,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.45974519384476,0.15,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.51457903363252,0.2,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.60996636581517,0.25,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.67057686073656,0.3,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.74440723903231,0.35,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.77588570772123,0.4,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.84671545905448,0.45,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,2.97839255109751,0.5,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.04873814092773,0.55,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.11129996237763,0.6,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.19966248810582,0.65,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.29691568143246,0.7,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.44897088200374,0.75,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.76759369518866,0.8,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,3.90263355750862,0.85,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.2165321603053,0.9,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.48674814388497,0.95,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.71742020063633,0.975,"ili perc","quantile"
"US National",2015-12-26,4,2016-01-23,4.81261292553028,0.99,"ili perc","quantile"
