"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-04-22,4,2017-05-20,0.682564006327924,0.01,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.749567765829925,0.025,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.837241281636799,0.05,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.885052205545272,0.1,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,0.977508141316604,0.15,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.01334467393857,0.2,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.04457523306749,0.25,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.06995664069915,0.3,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.1439333120409,0.35,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.18163358165359,0.4,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.23557714955481,0.45,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.26280690879457,0.5,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.29986392787648,0.55,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.33516944879023,0.6,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.38550658967957,0.65,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.43576643839374,0.7,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.48120124108127,0.75,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.55733074442989,0.8,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.6541069646783,0.85,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.70245599453263,0.9,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,1.86939394572638,0.95,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.13215520444223,0.975,"ili perc","quantile"
"US National",2017-04-22,4,2017-05-20,2.21193298730207,0.99,"ili perc","quantile"
