"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-11-12,4,2016-12-10,0.948430479319855,0.01,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.02924900326751,0.025,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.16819709369919,0.05,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.33789103984691,0.1,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.5681040562001,0.15,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.67932963449453,0.2,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.70188730853918,0.25,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.75364540372312,0.3,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.82548404735181,0.35,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.85505518152636,0.4,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,1.98811117477047,0.45,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.06545481368214,0.5,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.1403224667966,0.55,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.1926267351366,0.6,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.22222481649439,0.65,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.26387010358543,0.7,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.32121221762053,0.75,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.38007243364369,0.8,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.57471747062334,0.85,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,2.79560032686748,0.9,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,3.00067634532846,0.95,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,3.38570567393731,0.975,"ili perc","quantile"
"US National",2016-11-12,4,2016-12-10,3.55274683461599,0.99,"ili perc","quantile"
