"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-01-07,4,2017-02-04,1.50316499818643,0.01,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,1.87188343245539,0.025,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.14405536485992,0.05,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.40200399988563,0.1,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.57500210379694,0.15,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.63927689549709,0.2,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.77362982457537,0.25,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.87157520546809,0.3,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.93876837731111,0.35,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,2.97443406185753,0.4,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.04845445225724,0.45,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.10369332973668,0.5,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.23057245935203,0.55,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.28336961824197,0.6,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.38736246355339,0.65,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.4474153354104,0.7,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.49592804464274,0.75,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.62345027484459,0.8,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,3.79391335996745,0.85,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,4.0838673163868,0.9,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,4.33471285429159,0.95,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,4.44066572530766,0.975,"ili perc","quantile"
"US National",2017-01-07,4,2017-02-04,4.720162921343,0.99,"ili perc","quantile"
