"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-02-11,4,2017-03-11,2.14608327169144,0.01,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,2.22401251139288,0.025,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,2.36595197860828,0.05,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,2.72608923398439,0.1,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,2.85380705478502,0.15,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.03948659024267,0.2,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.18743457519618,0.25,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.2309679852564,0.3,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.37146075804362,0.35,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.52375977683745,0.4,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.60818189050296,0.45,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.69774021938748,0.5,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.77212861948282,0.55,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.82216078575128,0.6,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,3.96849596997933,0.65,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,4.14091454597472,0.7,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,4.20026784462909,0.75,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,4.5328514675655,0.8,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,4.74472559904503,0.85,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,4.91170998381702,0.9,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,5.02323162274612,0.95,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,5.16186790833851,0.975,"ili perc","quantile"
"US National",2017-02-11,4,2017-03-11,5.96022978440268,0.99,"ili perc","quantile"
