"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-05-07,4,2016-06-04,0.538291186277702,0.01,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,0.669559845836419,0.025,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,0.723394227846735,0.05,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,0.8204626043344,0.1,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,0.880482096763213,0.15,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,0.978597582855359,0.2,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.03748571561867,0.25,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.0740464189348,0.3,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.10580292758501,0.35,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.13603941842285,0.4,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.18724739467234,0.45,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.2273908782518,0.5,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.25007110660117,0.55,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.28557154305995,0.6,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.34219752814078,0.65,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.42708201622972,0.7,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.45797458879325,0.75,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.51627402620011,0.8,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.60907485743406,0.85,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.68453736436405,0.9,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,1.83341256535422,0.95,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,2.25245353987008,0.975,"ili perc","quantile"
"US National",2016-05-07,4,2016-06-04,2.45864703906129,0.99,"ili perc","quantile"
