"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-12-10,4,2017-01-07,1.43087165175764,0.01,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.5690173595075,0.025,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,1.8342494174103,0.05,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.04884085030633,0.1,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.10006770105456,0.15,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.2569566991426,0.2,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.32012077448766,0.25,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.41102289519961,0.3,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.50490700059361,0.35,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.5599433504736,0.4,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.62720554954319,0.45,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.67201456662674,0.5,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.75579901441174,0.55,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.82893300024897,0.6,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.93239407814543,0.65,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,2.99323511143991,0.7,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.05836248276852,0.75,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.16467803040567,0.8,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.19819067889807,0.85,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.33798641989571,0.9,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,3.84876830239782,0.95,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,4.20103879572701,0.975,"ili perc","quantile"
"US National",2016-12-10,4,2017-01-07,4.81150722198553,0.99,"ili perc","quantile"
